season_id,team_id,game_type
20052006,OTT,3
20052006,OTT,2
20062007,OTT,3
20062007,OTT,2
20072008,OTT,2
20072008,OTT,3
20082009,OTT,2
20092010,OTT,2
20092010,OTT,3
20102011,OTT,2
20112012,OTT,2
20112012,OTT,3
20122013,OTT,3
20122013,OTT,2
20132014,OTT,2
20142015,OTT,2
20142015,OTT,3
20152016,OTT,2
20162017,OTT,2
20162017,OTT,3
20172018,OTT,2
20182019,OTT,2
20192020,OTT,2
20202021,OTT,2
20212022,OTT,2
20222023,OTT,2
20232024,OTT,2
20242025,OTT,2
19671968,PHI,2
19671968,PHI,3
19681969,PHI,3
19681969,PHI,2
19691970,PHI,2
19701971,PHI,2
19701971,PHI,3
19711972,PHI,2
19721973,PHI,3
19721973,PHI,2
19731974,PHI,3
19731974,PHI,2
19741975,PHI,2
19741975,PHI,3
19751976,PHI,2
19751976,PHI,3
19761977,PHI,3
19761977,PHI,2
19771978,PHI,2
19771978,PHI,3
19781979,PHI,3
19781979,PHI,2
19791980,PHI,3
19791980,PHI,2
19801981,PHI,3
19801981,PHI,2
19811982,PHI,2
19811982,PHI,3
19821983,PHI,2
19821983,PHI,3
19831984,PHI,3
19831984,PHI,2
19841985,PHI,2
19841985,PHI,3
19851986,PHI,3
19851986,PHI,2
19861987,PHI,3
19861987,PHI,2
19871988,PHI,3
19871988,PHI,2
19881989,PHI,2
19881989,PHI,3
19891990,PHI,2
19901991,PHI,2
19911992,PHI,2
19921993,PHI,2
19931994,PHI,2
19941995,PHI,3
19941995,PHI,2
19951996,PHI,2
19951996,PHI,3
19961997,PHI,2
19961997,PHI,3
19971998,PHI,3
19971998,PHI,2
19981999,PHI,2
19981999,PHI,3
19992000,PHI,2
19992000,PHI,3
20002001,PHI,2
20002001,PHI,3
20012002,PHI,2
20012002,PHI,3
20022003,PHI,3
20022003,PHI,2
20032004,PHI,3
20032004,PHI,2
20052006,PHI,3
20052006,PHI,2
20062007,PHI,2
20072008,PHI,2
20072008,PHI,3
20082009,PHI,3
20082009,PHI,2
20092010,PHI,2
20092010,PHI,3
20102011,PHI,2
20102011,PHI,3
20112012,PHI,3
20112012,PHI,2
20122013,PHI,2
20132014,PHI,3
20132014,PHI,2
20142015,PHI,2
20152016,PHI,2
20152016,PHI,3
20162017,PHI,2
20172018,PHI,3
20172018,PHI,2
20182019,PHI,2
20192020,PHI,2
20192020,PHI,3
20202021,PHI,2
20212022,PHI,2
20222023,PHI,2
20232024,PHI,2
20242025,PHI,2
19961997,PHX,3
19961997,PHX,2
19971998,PHX,2
19971998,PHX,3
19981999,PHX,2
19981999,PHX,3
19992000,PHX,3
19992000,PHX,2
20002001,PHX,2
20012002,PHX,2
20012002,PHX,3
20022003,PHX,2
20032004,PHX,2
20052006,PHX,2
20062007,PHX,2
20072008,PHX,2
20082009,PHX,2
20092010,PHX,3
20092010,PHX,2
20102011,PHX,3
20102011,PHX,2
20112012,PHX,3
20112012,PHX,2
20122013,PHX,2
20132014,PHX,2
19251926,PIR,3
19251926,PIR,2
19261927,PIR,2
19271928,PIR,2
19281929,PIR,2
19291930,PIR,2
19671968,PIT,2
19681969,PIT,2
19691970,PIT,3
19691970,PIT,2
19701971,PIT,2
19711972,PIT,2
19711972,PIT,3
19721973,PIT,2
19731974,PIT,2
19741975,PIT,2
19741975,PIT,3
19751976,PIT,2
19751976,PIT,3
19761977,PIT,3
19761977,PIT,2
19771978,PIT,2
19781979,PIT,3
19781979,PIT,2
19791980,PIT,3
19791980,PIT,2
19801981,PIT,3
19801981,PIT,2
19811982,PIT,3
19811982,PIT,2
19821983,PIT,2
19831984,PIT,2
19841985,PIT,2
19851986,PIT,2
19861987,PIT,2
19871988,PIT,2
19881989,PIT,3
19881989,PIT,2
19891990,PIT,2
19901991,PIT,3
19901991,PIT,2
19911992,PIT,3
19911992,PIT,2
19921993,PIT,3
19921993,PIT,2
19931994,PIT,3
19931994,PIT,2
19941995,PIT,3
19941995,PIT,2
19951996,PIT,3
19951996,PIT,2
19961997,PIT,2
19961997,PIT,3
19971998,PIT,3
19971998,PIT,2
19981999,PIT,3
19981999,PIT,2
19992000,PIT,3
19992000,PIT,2
20002001,PIT,2
20002001,PIT,3
20012002,PIT,2
20022003,PIT,2
20032004,PIT,2
20052006,PIT,2
20062007,PIT,2
20062007,PIT,3
20072008,PIT,2
20072008,PIT,3
20082009,PIT,2
20082009,PIT,3
20092010,PIT,3
20092010,PIT,2
20102011,PIT,2
20102011,PIT,3
20112012,PIT,3
20112012,PIT,2
20122013,PIT,3
20122013,PIT,2
20132014,PIT,3
20132014,PIT,2
20142015,PIT,2
20142015,PIT,3
20152016,PIT,3
20152016,PIT,2
20162017,PIT,2
20162017,PIT,3
20172018,PIT,3
20172018,PIT,2
20182019,PIT,3
20182019,PIT,2
20192020,PIT,2
20192020,PIT,3
20202021,PIT,3
20202021,PIT,2
20212022,PIT,3
20212022,PIT,2
20222023,PIT,2
20232024,PIT,2
20242025,PIT,2
19191920,QBD,2
19301931,QUA,2
19791980,QUE,2
19801981,QUE,3
19801981,QUE,2
19811982,QUE,2
19811982,QUE,3
19821983,QUE,2
19821983,QUE,3
19831984,QUE,2
19831984,QUE,3
19841985,QUE,2
19841985,QUE,3
19851986,QUE,3
19851986,QUE,2
19861987,QUE,2
19861987,QUE,3
19871988,QUE,2
19881989,QUE,2
19891990,QUE,2
19901991,QUE,2
19911992,QUE,2
19921993,QUE,2
19921993,QUE,3
19931994,QUE,2
19941995,QUE,2
19941995,QUE,3
20212022,SEA,2
20222023,SEA,2
20222023,SEA,3
20232024,SEA,2
20242025,SEA,2
19171918,SEN,2
19181919,SEN,2
19181919,SEN,3
19191920,SEN,2
19191920,SEN,3
19201921,SEN,3
19201921,SEN,2
19211922,SEN,3
19211922,SEN,2
19221923,SEN,3
19221923,SEN,2
19231924,SEN,3
19231924,SEN,2
19241925,SEN,2
19251926,SEN,3
19251926,SEN,2
19261927,SEN,2
19261927,SEN,3
19271928,SEN,2
19271928,SEN,3
19281929,SEN,2
19291930,SEN,2
19291930,SEN,3
19301931,SEN,2
19321933,SEN,2
19331934,SEN,2
19911992,SJS,2
19921993,SJS,2
19931994,SJS,2
19931994,SJS,3
19941995,SJS,2
19941995,SJS,3
19951996,SJS,2
19961997,SJS,2
19971998,SJS,3
19971998,SJS,2
19981999,SJS,3
19981999,SJS,2
19992000,SJS,2
19992000,SJS,3
20002001,SJS,3
20002001,SJS,2
20012002,SJS,3
20012002,SJS,2
20022003,SJS,2
20032004,SJS,2
20032004,SJS,3
20052006,SJS,3
20052006,SJS,2
20062007,SJS,3
20062007,SJS,2
20072008,SJS,2
20072008,SJS,3
20082009,SJS,3
20082009,SJS,2
20092010,SJS,2
20092010,SJS,3
20102011,SJS,3
20102011,SJS,2
20112012,SJS,2
20112012,SJS,3
20122013,SJS,2
20122013,SJS,3
20132014,SJS,3
20132014,SJS,2
20142015,SJS,2
20152016,SJS,2
20152016,SJS,3
20162017,SJS,3
20162017,SJS,2
20172018,SJS,2
20172018,SJS,3
20182019,SJS,2
20182019,SJS,3
20192020,SJS,2
20202021,SJS,2
20212022,SJS,2
20222023,SJS,2
20232024,SJS,2
20242025,SJS,2
19341935,SLE,2
19671968,STL,2
19671968,STL,3
19681969,STL,3
19681969,STL,2
19691970,STL,2
19691970,STL,3
19701971,STL,2
19701971,STL,3
19711972,STL,3
19711972,STL,2
19721973,STL,2
19721973,STL,3
19731974,STL,2
19741975,STL,2
19741975,STL,3
19751976,STL,2
19751976,STL,3
19761977,STL,2
19761977,STL,3
19771978,STL,2
19781979,STL,2
19791980,STL,3
19791980,STL,2
19801981,STL,2
19801981,STL,3
19811982,STL,2
19811982,STL,3
19821983,STL,2
19821983,STL,3
19831984,STL,2
19831984,STL,3
19841985,STL,3
19841985,STL,2
19851986,STL,3
19851986,STL,2
19861987,STL,3
19861987,STL,2
19871988,STL,2
19871988,STL,3
19881989,STL,3
19881989,STL,2
19891990,STL,3
19891990,STL,2
19901991,STL,3
19901991,STL,2
19911992,STL,3
19911992,STL,2
19921993,STL,3
19921993,STL,2
19931994,STL,2
19931994,STL,3
19941995,STL,2
19941995,STL,3
19951996,STL,3
19951996,STL,2
19961997,STL,3
19961997,STL,2
19971998,STL,3
19971998,STL,2
19981999,STL,3
19981999,STL,2
19992000,STL,2
19992000,STL,3
20002001,STL,2
20002001,STL,3
20012002,STL,3
20012002,STL,2
20022003,STL,3
20022003,STL,2
20032004,STL,3
20032004,STL,2
20052006,STL,2
20062007,STL,2
20072008,STL,2
20082009,STL,2
20082009,STL,3
20092010,STL,2
20102011,STL,2
20112012,STL,3
20112012,STL,2
20122013,STL,3
20122013,STL,2
20132014,STL,3
20132014,STL,2
20142015,STL,3
20142015,STL,2
20152016,STL,3
20152016,STL,2
20162017,STL,2
20162017,STL,3
20172018,STL,2
20182019,STL,2
20182019,STL,3
20192020,STL,2
20192020,STL,3
20202021,STL,3
20202021,STL,2
20212022,STL,3
20212022,STL,2
20222023,STL,2
20232024,STL,2
20242025,STL,2
19171918,TAN,3
19171918,TAN,2
19181919,TAN,2
19921993,TBL,2
19931994,TBL,2
19941995,TBL,2
19951996,TBL,2
19951996,TBL,3
19961997,TBL,2
19971998,TBL,2
19981999,TBL,2
19992000,TBL,2
20002001,TBL,2
20012002,TBL,2
20022003,TBL,3
20022003,TBL,2
20032004,TBL,2
20032004,TBL,3
20052006,TBL,3
20052006,TBL,2
20062007,TBL,2
20062007,TBL,3
20072008,TBL,2
20082009,TBL,2
20092010,TBL,2
20102011,TBL,3
20102011,TBL,2
20112012,TBL,2
20122013,TBL,2
20132014,TBL,3
20132014,TBL,2
20142015,TBL,3
20142015,TBL,2
20152016,TBL,3
20152016,TBL,2
20162017,TBL,2
20172018,TBL,2
20172018,TBL,3
20182019,TBL,3
20182019,TBL,2
20192020,TBL,3
20192020,TBL,2
20202021,TBL,3
20202021,TBL,2
20212022,TBL,3
20212022,TBL,2
20222023,TBL,2
20222023,TBL,3
20232024,TBL,3
20232024,TBL,2
20242025,TBL,2
19271928,TOR,2
19281929,TOR,2
19281929,TOR,3
19291930,TOR,2
19301931,TOR,2
19301931,TOR,3
19311932,TOR,3
19311932,TOR,2
19321933,TOR,2
19321933,TOR,3
19331934,TOR,2
19331934,TOR,3
19341935,TOR,2
19341935,TOR,3
19351936,TOR,3
19351936,TOR,2
19361937,TOR,3
19361937,TOR,2
19371938,TOR,2
19371938,TOR,3
19381939,TOR,3
19381939,TOR,2
19391940,TOR,3
19391940,TOR,2
19401941,TOR,2
19401941,TOR,3
19411942,TOR,3
19411942,TOR,2
19421943,TOR,3
19421943,TOR,2
19431944,TOR,2
19431944,TOR,3
19441945,TOR,2
19441945,TOR,3
19451946,TOR,2
19461947,TOR,2
19461947,TOR,3
19471948,TOR,2
19471948,TOR,3
19481949,TOR,3
19481949,TOR,2
19491950,TOR,3
19491950,TOR,2
19501951,TOR,2
19501951,TOR,3
19511952,TOR,3
19511952,TOR,2
19521953,TOR,2
19531954,TOR,3
19531954,TOR,2
19541955,TOR,3
19541955,TOR,2
19551956,TOR,2
19551956,TOR,3
19561957,TOR,2
19571958,TOR,2
19581959,TOR,3
19581959,TOR,2
19591960,TOR,2
19591960,TOR,3
19601961,TOR,3
19601961,TOR,2
19611962,TOR,2
19611962,TOR,3
19621963,TOR,3
19621963,TOR,2
19631964,TOR,3
19631964,TOR,2
19641965,TOR,3
19641965,TOR,2
19651966,TOR,3
19651966,TOR,2
19661967,TOR,2
19661967,TOR,3
19671968,TOR,2
19681969,TOR,2
19681969,TOR,3
19691970,TOR,2
19701971,TOR,3
19701971,TOR,2
19711972,TOR,3
19711972,TOR,2
19721973,TOR,2
19731974,TOR,3
19731974,TOR,2
19741975,TOR,3
19741975,TOR,2
19751976,TOR,2
19751976,TOR,3
19761977,TOR,3
19761977,TOR,2
19771978,TOR,3
19771978,TOR,2
19781979,TOR,3
19781979,TOR,2
19791980,TOR,3
19791980,TOR,2
19801981,TOR,2
19801981,TOR,3
19811982,TOR,2
19821983,TOR,3
19821983,TOR,2
19831984,TOR,2
19841985,TOR,2
19851986,TOR,3
19851986,TOR,2
19861987,TOR,3
19861987,TOR,2
19871988,TOR,2
19871988,TOR,3
19881989,TOR,2
19891990,TOR,3
19891990,TOR,2
19901991,TOR,2
19911992,TOR,2
19921993,TOR,2
19921993,TOR,3
19931994,TOR,3
19931994,TOR,2
19941995,TOR,3
19941995,TOR,2
19951996,TOR,2
19951996,TOR,3
19961997,TOR,2
19971998,TOR,2
19981999,TOR,2
19981999,TOR,3
19992000,TOR,2
19992000,TOR,3
20002001,TOR,3
20002001,TOR,2
20012002,TOR,2
20012002,TOR,3
20022003,TOR,3
20022003,TOR,2
20032004,TOR,2
20032004,TOR,3
20052006,TOR,2
20062007,TOR,2
20072008,TOR,2
20082009,TOR,2
20092010,TOR,2
20102011,TOR,2
20112012,TOR,2
20122013,TOR,3
20122013,TOR,2
20132014,TOR,2
20142015,TOR,2
20152016,TOR,2
20162017,TOR,2
20162017,TOR,3
20172018,TOR,3
20172018,TOR,2
20182019,TOR,2
20182019,TOR,3
20192020,TOR,3
20192020,TOR,2
20202021,TOR,3
20202021,TOR,2
20212022,TOR,2
20212022,TOR,3
20222023,TOR,3
20222023,TOR,2
20232024,TOR,2
20232024,TOR,3
20242025,TOR,2
19191920,TSP,2
19201921,TSP,3
19201921,TSP,2
19211922,TSP,2
19211922,TSP,3
19221923,TSP,2
19231924,TSP,2
19241925,TSP,2
19241925,TSP,3
19251926,TSP,2
19261927,TSP,2
20242025,UTA,2
19701971,VAN,2
19711972,VAN,2
19721973,VAN,2
19731974,VAN,2
19741975,VAN,3
19741975,VAN,2
19751976,VAN,3
19751976,VAN,2
19761977,VAN,2
19771978,VAN,2
19781979,VAN,2
19781979,VAN,3
19791980,VAN,2
19791980,VAN,3
19801981,VAN,2
19801981,VAN,3
19811982,VAN,2
19811982,VAN,3
19821983,VAN,2
19821983,VAN,3
19831984,VAN,2
19831984,VAN,3
19841985,VAN,2
19851986,VAN,2
19851986,VAN,3
19861987,VAN,2
19871988,VAN,2
19881989,VAN,3
19881989,VAN,2
19891990,VAN,2
19901991,VAN,3
19901991,VAN,2
19911992,VAN,2
19911992,VAN,3
19921993,VAN,2
19921993,VAN,3
19931994,VAN,3
19931994,VAN,2
19941995,VAN,2
19941995,VAN,3
19951996,VAN,3
19951996,VAN,2
19961997,VAN,2
19971998,VAN,2
19981999,VAN,2
19992000,VAN,2
20002001,VAN,2
20002001,VAN,3
20012002,VAN,3
20012002,VAN,2
20022003,VAN,3
20022003,VAN,2
20032004,VAN,3
20032004,VAN,2
20052006,VAN,2
20062007,VAN,2
20062007,VAN,3
20072008,VAN,2
20082009,VAN,3
20082009,VAN,2
20092010,VAN,2
20092010,VAN,3
20102011,VAN,3
20102011,VAN,2
20112012,VAN,3
20112012,VAN,2
20122013,VAN,2
20122013,VAN,3
20132014,VAN,2
20142015,VAN,3
20142015,VAN,2
20152016,VAN,2
20162017,VAN,2
20172018,VAN,2
20182019,VAN,2
20192020,VAN,3
20192020,VAN,2
20202021,VAN,2
20212022,VAN,2
20222023,VAN,2
20232024,VAN,2
20232024,VAN,3
20242025,VAN,2
20172018,VGK,2
20172018,VGK,3
20182019,VGK,2
20182019,VGK,3
20192020,VGK,2
20192020,VGK,3
20202021,VGK,3
20202021,VGK,2
20212022,VGK,2
20222023,VGK,3
20222023,VGK,2
20232024,VGK,2
20232024,VGK,3
20242025,VGK,2
19791980,WIN,2
19801981,WIN,2
19811982,WIN,2
19811982,WIN,3
19821983,WIN,3
19821983,WIN,2
19831984,WIN,3
19831984,WIN,2
19841985,WIN,2
19841985,WIN,3
19851986,WIN,2
19851986,WIN,3
19861987,WIN,2
19861987,WIN,3
19871988,WIN,3
19871988,WIN,2
19881989,WIN,2
19891990,WIN,3
19891990,WIN,2
19901991,WIN,2
19911992,WIN,3
19911992,WIN,2
19921993,WIN,3
19921993,WIN,2
19931994,WIN,2
19941995,WIN,2
19951996,WIN,2
19951996,WIN,3
20112012,WPG,2
20122013,WPG,2
20132014,WPG,2
20142015,WPG,3
20142015,WPG,2
20152016,WPG,2
20162017,WPG,2
20172018,WPG,2
20172018,WPG,3
20182019,WPG,2
20182019,WPG,3
20192020,WPG,2
20192020,WPG,3
20202021,WPG,2
20202021,WPG,3
20212022,WPG,2
20222023,WPG,2
20222023,WPG,3
20232024,WPG,2
20232024,WPG,3
20242025,WPG,2
19741975,WSH,2
19751976,WSH,2
19761977,WSH,2
19771978,WSH,2
19781979,WSH,2
19791980,WSH,2
19801981,WSH,2
19811982,WSH,2
19821983,WSH,3
19821983,WSH,2
19831984,WSH,2
19831984,WSH,3
19841985,WSH,2
19841985,WSH,3
19851986,WSH,2
19851986,WSH,3
19861987,WSH,3
19861987,WSH,2
19871988,WSH,2
19871988,WSH,3
19881989,WSH,3
19881989,WSH,2
19891990,WSH,3
19891990,WSH,2
19901991,WSH,3
19901991,WSH,2
19911992,WSH,3
19911992,WSH,2
19921993,WSH,2
19921993,WSH,3
19931994,WSH,3
19931994,WSH,2
19941995,WSH,2
19941995,WSH,3
19951996,WSH,3
19951996,WSH,2
19961997,WSH,2
19971998,WSH,3
19971998,WSH,2
19981999,WSH,2
19992000,WSH,2
19992000,WSH,3
20002001,WSH,2
20002001,WSH,3
20012002,WSH,2
20022003,WSH,2
20022003,WSH,3
20032004,WSH,2
20052006,WSH,2
20062007,WSH,2
20072008,WSH,3
20072008,WSH,2
20082009,WSH,2
20082009,WSH,3
20092010,WSH,3
20092010,WSH,2
20102011,WSH,2
20102011,WSH,3
20112012,WSH,3
20112012,WSH,2
20122013,WSH,3
20122013,WSH,2
20132014,WSH,2
20142015,WSH,3
20142015,WSH,2
20152016,WSH,2
20152016,WSH,3
20162017,WSH,2
20162017,WSH,3
20172018,WSH,2
20172018,WSH,3
20182019,WSH,3
20182019,WSH,2
20192020,WSH,3
20192020,WSH,2
20202021,WSH,3
20202021,WSH,2
20212022,WSH,2
20212022,WSH,3
20222023,WSH,2
20232024,WSH,3
20232024,WSH,2
20242025,WSH,2
